frame_num,gps_utc_time,gps_latitude,gps_longitude,gps_north,gps_east,gps_ground_speed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp,crash
572,0x0ABDEC78,0x02963146,0x04B90E83,1,0,0x000000C9,19,11,-56,-539,212,239,8.375,no crash
573,0x0ABDEC78,0x02963146,0x04B90E83,1,0,0x000000C9,12,12,-47,-361,-138,399,8.3125,no crash
574,0x0ABDEC78,0x02963146,0x04B90E83,1,0,0x000000C9,15,7,-48,279,69,257,8.3125,no crash
575,0x0ABDF060,0x02963148,0x04B90E82,1,0,0x000000C1,16,11,-52,203,-27,92,8.3125,no crash
576,0x0ABDF060,0x02963148,0x04B90E82,1,0,0x000000C1,19,9,-52,189,-342,52,8.3125,no crash
577,0x0ABDF060,0x02963148,0x04B90E82,1,0,0x000000C1,17,12,-49,45,-76,62,8.3125,no crash
578,0x0ABDF060,0x02963148,0x04B90E82,1,0,0x000000C1,19,12,-49,-201,-74,78,8.3125,no crash
579,0x0ABDF060,0x02963148,0x04B90E82,1,0,0x000000C1,15,12,-45,129,-26,131,8.3125,no crash
580,0x0ABDF060,0x02963148,0x04B90E82,1,0,0x000000C1,19,9,-57,66,-31,263,8.3125,no crash
581,0x0ABDF060,0x02963148,0x04B90E82,1,0,0x000000C1,20,9,-55,-292,-37,126,8.3125,no crash
582,0x0ABDF060,0x02963148,0x04B90E82,1,0,0x000000C1,16,12,-49,86,-29,161,8.3125,no crash
583,0x0ABDF060,0x02963148,0x04B90E82,1,0,0x000000C1,19,12,-49,501,-83,269,8.3125,no crash
584,0x0ABDF060,0x02963148,0x04B90E82,1,0,0x000000C1,19,12,-57,12,17,232,8.3125,no crash
585,0x0ABDF448,0x02963140,0x04B90E7A,1,0,0x000000AE,17,12,-50,-376,-123,167,8.3125,no crash
586,0x0ABDF448,0x02963140,0x04B90E7A,1,0,0x000000AE,15,12,-49,-99,353,299,8.3125,no crash
587,0x0ABDF448,0x02963140,0x04B90E7A,1,0,0x000000AE,16,11,-50,354,-279,173,8.3125,no crash
588,0x0ABDF448,0x02963140,0x04B90E7A,1,0,0x000000AE,19,12,-52,50,-74,188,8.3125,no crash
589,0x0ABDF448,0x02963140,0x04B90E7A,1,0,0x000000AE,16,14,-50,-188,-169,127,8.25,no crash
590,0x0ABDF448,0x02963140,0x04B90E7A,1,0,0x000000AE,15,12,-49,1,-18,130,8.25,no crash
591,0x0ABDF448,0x02963140,0x04B90E7A,1,0,0x000000AE,17,11,-50,220,-146,58,8.25,no crash
592,0x0ABDF448,0x02963140,0x04B90E7A,1,0,0x000000AE,17,9,-52,298,-54,80,8.3125,no crash
593,0x0ABDF448,0x02963140,0x04B90E7A,1,0,0x000000AE,19,12,-56,-52,62,135,8.3125,no crash
594,0x0ABDF448,0x02963140,0x04B90E7A,1,0,0x000000AE,19,12,-50,-314,-98,25,8.3125,no crash
595,0x0ABDF830,0x02963138,0x04B90E72,1,0,0x0000009A,19,14,-50,-44,-24,51,8.3125,no crash
596,0x0ABDF830,0x02963138,0x04B90E72,1,0,0x0000009A,17,15,-49,-48,49,91,8.3125,no crash
597,0x0ABDF830,0x02963138,0x04B90E72,1,0,0x0000009A,14,15,-50,-130,-103,159,8.3125,no crash
598,0x0ABDF830,0x02963138,0x04B90E72,1,0,0x0000009A,15,9,-49,287,-26,167,8.3125,no crash
599,0x0ABDF830,0x02963138,0x04B90E72,1,0,0x0000009A,16,12,-52,-24,-90,65,8.3125,no crash
600,0x0ABDF830,0x02963138,0x04B90E72,1,0,0x0000009A,17,14,-54,-63,-232,195,8.3125,no crash
601,0x0ABDF830,0x02963138,0x04B90E72,1,0,0x0000009A,16,15,-53,-267,-77,143,8.3125,no crash
602,0x0ABDF830,0x02963138,0x04B90E72,1,0,0x0000009A,16,12,-50,159,-69,206,8.3125,no crash
603,0x0ABDF830,0x02963138,0x04B90E72,1,0,0x0000009A,15,12,-56,-86,87,181,8.3125,no crash
604,0x0ABDF830,0x02963138,0x04B90E72,1,0,0x0000009A,15,12,-50,79,19,119,8.3125,no crash
605,0x0ABDFC18,0x0296312E,0x04B90E69,1,0,0x00000086,14,15,-49,72,-14,118,8.3125,no crash
606,0x0ABDFC18,0x0296312E,0x04B90E69,1,0,0x00000086,15,15,-47,286,97,243,8.3125,no crash
607,0x0ABDFC18,0x0296312E,0x04B90E69,1,0,0x00000086,19,14,-57,20,-49,314,8.3125,no crash
608,0x0ABDFC18,0x0296312E,0x04B90E69,1,0,0x00000086,19,15,-52,-134,-159,390,8.3125,no crash
609,0x0ABDFC18,0x0296312E,0x04B90E69,1,0,0x00000086,16,14,-49,-83,-20,305,8.3125,no crash
610,0x0ABDFC18,0x0296312E,0x04B90E69,1,0,0x00000086,15,12,-49,276,84,281,8.3125,no crash
611,0x0ABDFC18,0x0296312E,0x04B90E69,1,0,0x00000086,15,12,-48,95,93,230,8.3125,no crash
612,0x0ABDFC18,0x0296312E,0x04B90E69,1,0,0x00000086,15,12,-55,321,-74,174,8.3125,no crash
613,0x0ABDFC18,0x0296312E,0x04B90E69,1,0,0x00000086,17,14,-49,-233,112,54,8.25,no crash
614,0x0ABDFC18,0x0296312E,0x04B90E69,1,0,0x00000086,12,12,-49,-156,12,-111,8.25,no crash
615,0x0ABDFC18,0x0296312E,0x04B90E69,1,0,0x00000086,12,12,-49,40,-200,-61,8.25,no crash
616,0x0ABDFC18,0x0296312E,0x04B90E69,1,0,0x00000086,15,15,-47,288,73,99,8.25,no crash
617,0x0ABE0000,0x02963126,0x04B90E63,1,0,0x00000079,16,14,-57,236,26,53,8.25,no crash
618,0x0ABE0000,0x02963126,0x04B90E63,1,0,0x00000079,19,14,-52,-303,38,80,8.25,no crash
619,0x0ABE0000,0x02963126,0x04B90E63,1,0,0x00000079,15,14,-52,-49,-42,234,8.25,no crash
620,0x0ABE0000,0x02963126,0x04B90E63,1,0,0x00000079,15,14,-47,139,92,250,8.1875,no crash
621,0x0ABE0000,0x02963126,0x04B90E63,1,0,0x00000079,17,15,-56,378,85,131,8.1875,no crash
622,0x0ABE0000,0x02963126,0x04B90E63,1,0,0x00000079,15,15,-52,-332,52,95,8.1875,no crash
623,0x0ABE0000,0x02963126,0x04B90E63,1,0,0x00000079,15,15,-52,-332,-16,219,8.1875,no crash
624,0x0ABE0000,0x02963126,0x04B90E63,1,0,0x00000079,16,15,-52,4,18,54,8.1875,no crash
625,0x0ABE03E8,0x02963121,0x04B90E5F,1,0,0x00000071,15,12,-49,-177,115,199,8.1875,no crash
626,0x0ABE03E8,0x02963121,0x04B90E5F,1,0,0x00000071,14,9,-49,169,151,73,8.1875,no crash
627,0x0ABE03E8,0x02963121,0x04B90E5F,1,0,0x00000071,19,12,-55,-275,113,-18,8.1875,no crash
628,0x0ABE03E8,0x02963121,0x04B90E5F,1,0,0x00000071,11,14,-49,117,39,52,8.125,no crash
629,0x0ABE03E8,0x02963121,0x04B90E5F,1,0,0x00000071,15,15,-52,-156,-133,14,8.125,no crash
630,0x0ABE03E8,0x02963121,0x04B90E5F,1,0,0x00000071,14,12,-49,178,65,23,8.125,no crash
631,0x0ABE03E8,0x02963121,0x04B90E5F,1,0,0x00000071,15,16,-50,-272,109,-18,8.125,no crash
632,0x0ABE03E8,0x02963121,0x04B90E5F,1,0,0x00000071,12,12,-49,-144,-86,71,8.1875,no crash
633,0x0ABE03E8,0x02963121,0x04B90E5F,1,0,0x00000071,11,15,-47,208,291,207,8.1875,no crash
634,0x0ABE03E8,0x02963121,0x04B90E5F,1,0,0x00000071,14,12,-56,155,199,207,8.1875,no crash
635,0x0ABE07D0,0x0296311D,0x04B90E5A,1,0,0x00000068,14,7,-52,-47,300,12,8.125,no crash
636,0x0ABE07D0,0x0296311D,0x04B90E5A,1,0,0x00000068,15,9,-52,329,270,20,8.125,no crash
637,0x0ABE07D0,0x0296311D,0x04B90E5A,1,0,0x00000068,14,9,-52,12,70,-109,8.125,no crash
638,0x0ABE07D0,0x0296311D,0x04B90E5A,1,0,0x00000068,15,7,-49,-178,141,-64,8.125,no crash
639,0x0ABE07D0,0x0296311D,0x04B90E5A,1,0,0x00000068,15,7,-52,-58,222,61,8.125,no crash
640,0x0ABE07D0,0x0296311D,0x04B90E5A,1,0,0x00000068,14,7,-49,394,19,19,8.125,no crash
641,0x0ABE07D0,0x0296311D,0x04B90E5A,1,0,0x00000068,15,7,-48,340,2,-136,8.125,no crash
642,0x0ABE07D0,0x0296311D,0x04B90E5A,1,0,0x00000068,16,3,-52,152,-84,60,8.125,no crash
643,0x0ABE07D0,0x0296311D,0x04B90E5A,1,0,0x00000068,14,7,-49,-466,-221,49,8.125,no crash
644,0x0ABE07D0,0x0296311D,0x04B90E5A,1,0,0x00000068,15,12,-49,-290,55,206,8.125,no crash
645,0x0ABE0BB8,0x0296311D,0x04B90E5A,1,0,0x00000065,7,3,-47,235,-151,244,8.125,no crash
646,0x0ABE0BB8,0x0296311D,0x04B90E5A,1,0,0x00000065,12,4,-49,134,194,276,8.125,no crash
647,0x0ABE0BB8,0x0296311D,0x04B90E5A,1,0,0x00000065,9,3,-48,-15,-123,63,8.125,no crash
648,0x0ABE0BB8,0x0296311D,0x04B90E5A,1,0,0x00000065,12,7,-52,-418,-249,192,8.125,no crash
649,0x0ABE0BB8,0x0296311D,0x04B90E5A,1,0,0x00000065,9,7,-49,-452,-135,184,8.0625,no crash
650,0x0ABE0BB8,0x0296311D,0x04B90E5A,1,0,0x00000065,8,7,-41,163,74,76,8.0625,no crash
651,0x0ABE0BB8,0x0296311D,0x04B90E5A,1,0,0x00000065,9,6,-52,315,-163,42,8.0625,no crash
652,0x0ABE0BB8,0x0296311D,0x04B90E5A,1,0,0x00000065,12,12,-49,-756,45,2,8.125,no crash
653,0x0ABE0BB8,0x0296311D,0x04B90E5A,1,0,0x00000065,6,7,-47,-423,60,68,8.125,no crash
654,0x0ABE0BB8,0x0296311D,0x04B90E5A,1,0,0x00000065,7,6,-44,586,-261,58,8.0625,no crash
655,0x0ABE0FA0,0x0296311D,0x04B90E59,1,0,0x00000061,8,7,-50,250,49,85,8.0625,no crash
656,0x0ABE0FA0,0x0296311D,0x04B90E59,1,0,0x00000061,6,7,-52,-218,-69,86,8.0625,no crash
657,0x0ABE0FA0,0x0296311D,0x04B90E59,1,0,0x00000061,7,8,-48,-171,-153,53,8.0625,no crash
658,0x0ABE0FA0,0x0296311D,0x04B90E59,1,0,0x00000061,7,14,-45,439,146,187,8.0625,no crash
659,0x0ABE0FA0,0x0296311D,0x04B90E59,1,0,0x00000061,11,7,-49,500,18,304,8.0625,no crash
660,0x0ABE0FA0,0x0296311D,0x04B90E59,1,0,0x00000061,12,7,-56,-97,100,248,8.0625,no crash
661,0x0ABE0FA0,0x0296311D,0x04B90E59,1,0,0x00000061,7,6,-49,-364,-108,234,8.0625,no crash
662,0x0ABE0FA0,0x0296311D,0x04B90E59,1,0,0x00000061,7,7,-45,-273,-132,179,8.0625,no crash
663,0x0ABE0FA0,0x0296311D,0x04B90E59,1,0,0x00000061,12,7,-49,498,-94,132,8.0625,no crash
664,0x0ABE0FA0,0x0296311D,0x04B90E59,1,0,0x00000061,15,6,-57,-125,-119,153,8.0625,no crash
665,0x0ABE0FA0,0x0296311D,0x04B90E59,1,0,0x00000061,12,7,-50,-480,453,219,8.0625,no crash
666,0x0ABE1388,0x0296311F,0x04B90E5B,1,0,0x0000005F,8,7,-49,113,76,69,8.0625,no crash
667,0x0ABE1388,0x0296311F,0x04B90E5B,1,0,0x0000005F,15,7,-50,722,-112,83,8.0625,no crash
668,0x0ABE1388,0x0296311F,0x04B90E5B,1,0,0x0000005F,14,8,-52,-191,20,-81,8.0,no crash
669,0x0ABE1388,0x0296311F,0x04B90E5B,1,0,0x0000005F,7,7,-49,-78,-217,-42,8.0,no crash
670,0x0ABE1388,0x0296311F,0x04B90E5B,1,0,0x0000005F,11,12,-49,-715,28,-39,8.0,no crash
671,0x0ABE1388,0x0296311F,0x04B90E5B,1,0,0x0000005F,4,12,-45,-365,-134,95,8.0,no crash
672,0x0ABE1388,0x0296311F,0x04B90E5B,1,0,0x0000005F,4,7,-47,135,232,236,8.0,no crash
673,0x0ABE1388,0x0296311F,0x04B90E5B,1,0,0x0000005F,6,6,-52,553,-43,95,8.0,no crash
674,0x0ABE1388,0x0296311F,0x04B90E5B,1,0,0x0000005F,12,9,-52,-410,165,-23,8.0,no crash
675,0x0ABE1770,0x02963122,0x04B90E5D,1,0,0x0000005D,3,9,-45,-31,172,0,8.0,no crash
676,0x0ABE1770,0x02963122,0x04B90E5D,1,0,0x0000005D,6,7,-48,588,-7,104,8.0,no crash
677,0x0ABE1770,0x02963122,0x04B90E5D,1,0,0x0000005D,7,6,-49,125,265,-47,8.0,no crash
678,0x0ABE1770,0x02963122,0x04B90E5D,1,0,0x0000005D,7,7,-50,241,-96,64,8.0,no crash
679,0x0ABE1770,0x02963122,0x04B90E5D,1,0,0x0000005D,9,8,-47,216,284,30,8.0,no crash
680,0x0ABE1770,0x02963122,0x04B90E5D,1,0,0x0000005D,7,7,-49,337,262,95,8.0,no crash
681,0x0ABE1770,0x02963122,0x04B90E5D,1,0,0x0000005D,8,6,-49,189,114,54,8.0,no crash
682,0x0ABE1770,0x02963122,0x04B90E5D,1,0,0x0000005D,9,3,-52,206,-243,10,8.0,no crash
683,0x0ABE1770,0x02963122,0x04B90E5D,1,0,0x0000005D,12,7,-49,-315,-170,77,8.0625,no crash
684,0x0ABE1770,0x02963122,0x04B90E5D,1,0,0x0000005D,7,12,-48,-222,-144,212,8.0625,no crash
685,0x0ABE1770,0x02963122,0x04B90E5D,1,0,0x0000005D,7,6,-47,547,46,200,8.0,no crash
686,0x0ABE1B58,0x02963125,0x04B90E60,1,0,0x0000005F,15,7,-50,464,-146,287,8.0,no crash
687,0x0ABE1B58,0x02963125,0x04B90E60,1,0,0x0000005F,15,7,-55,-228,-71,269,8.0,no crash
688,0x0ABE1B58,0x02963125,0x04B90E60,1,0,0x0000005F,8,8,-42,-39,-74,60,8.0,no crash
689,0x0ABE1B58,0x02963125,0x04B90E60,1,0,0x0000005F,9,7,-45,359,85,122,8.0,no crash
690,0x0ABE1B58,0x02963125,0x04B90E60,1,0,0x0000005F,15,7,-57,163,-127,190,7.9375,no crash
691,0x0ABE1B58,0x02963125,0x04B90E60,1,0,0x0000005F,12,7,-49,-209,27,47,7.9375,no crash
692,0x0ABE1B58,0x02963125,0x04B90E60,1,0,0x0000005F,9,9,-48,81,4,-71,8.0,no crash
693,0x0ABE1B58,0x02963125,0x04B90E60,1,0,0x0000005F,12,9,-49,219,-76,-70,8.0,no crash
694,0x0ABE1B58,0x02963125,0x04B90E60,1,0,0x0000005F,12,8,-52,74,108,82,8.0,no crash
695,0x0ABE1F40,0x02963122,0x04B90E5E,1,0,0x0000005B,15,7,-50,-184,-139,60,7.9375,no crash
696,0x0ABE1F40,0x02963122,0x04B90E5E,1,0,0x0000005B,12,9,-45,-145,28,90,7.9375,no crash
697,0x0ABE1F40,0x02963122,0x04B90E5E,1,0,0x0000005B,7,11,-49,284,86,180,7.9375,no crash
698,0x0ABE1F40,0x02963122,0x04B90E5E,1,0,0x0000005B,12,7,-49,181,-39,20,7.9375,no crash
699,0x0ABE1F40,0x02963122,0x04B90E5E,1,0,0x0000005B,15,7,-56,416,-93,90,7.9375,no crash
700,0x0ABE1F40,0x02963122,0x04B90E5E,1,0,0x0000005B,17,7,-57,159,24,-38,8.0,no crash
701,0x0ABE1F40,0x02963122,0x04B90E5E,1,0,0x0000005B,17,9,-49,-32,-92,-5,8.0,no crash
702,0x0ABE1F40,0x02963122,0x04B90E5E,1,0,0x0000005B,15,12,-50,-108,-164,122,8.0,no crash
703,0x0ABE1F40,0x02963122,0x04B90E5E,1,0,0x0000005B,15,9,-49,193,-46,62,8.0,no crash
704,0x0ABE1F40,0x02963122,0x04B90E5E,1,0,0x0000005B,16,12,-52,230,-131,319,7.9375,no crash
705,0x0ABE2328,0x02963122,0x04B90E5C,1,0,0x00000059,19,9,-55,-199,-109,419,7.9375,no crash
706,0x0ABE2328,0x02963122,0x04B90E5C,1,0,0x00000059,15,9,-52,95,-228,334,7.9375,no crash
707,0x0ABE2328,0x02963122,0x04B90E5C,1,0,0x00000059,19,12,-50,3,-77,354,8.0,no crash
708,0x0ABE2328,0x02963122,0x04B90E5C,1,0,0x00000059,15,11,-49,-446,-81,270,8.0,no crash
709,0x0ABE2328,0x02963122,0x04B90E5C,1,0,0x00000059,12,9,-49,35,-125,384,7.9375,no crash
710,0x0ABE2328,0x02963122,0x04B90E5C,1,0,0x00000059,14,12,-49,254,-162,381,7.9375,no crash
711,0x0ABE2328,0x02963122,0x04B90E5C,1,0,0x00000059,15,8,-53,126,-76,216,7.9375,no crash
712,0x0ABE2328,0x02963122,0x04B90E5C,1,0,0x00000059,14,12,-52,-294,60,107,7.9375,no crash
713,0x0ABE2328,0x02963122,0x04B90E5C,1,0,0x00000059,12,12,-48,157,208,-25,7.9375,no crash
714,0x0ABE2328,0x02963122,0x04B90E5C,1,0,0x00000059,16,14,-56,149,119,28,7.9375,no crash
715,0x0ABE2328,0x02963122,0x04B90E5C,1,0,0x00000059,15,8,-52,65,128,87,7.9375,no crash
716,0x0ABE2710,0x02963122,0x04B90E5A,1,0,0x00000057,15,12,-50,-223,-50,-46,7.9375,no crash
717,0x0ABE2710,0x02963122,0x04B90E5A,1,0,0x00000057,12,8,-49,-83,171,-6,7.9375,no crash
718,0x0ABE2710,0x02963122,0x04B90E5A,1,0,0x00000057,15,14,-52,97,-105,90,7.9375,no crash
719,0x0ABE2710,0x02963122,0x04B90E5A,1,0,0x00000057,15,12,-52,96,52,221,7.9375,no crash
720,0x0ABE2710,0x02963122,0x04B90E5A,1,0,0x00000057,15,8,-49,243,87,180,7.9375,no crash
721,0x0ABE2710,0x02963122,0x04B90E5A,1,0,0x00000057,17,9,-52,237,92,56,7.9375,no crash
722,0x0ABE2710,0x02963122,0x04B90E5A,1,0,0x00000057,15,4,-58,-460,-224,63,7.9375,no crash
723,0x0ABE2710,0x02963122,0x04B90E5A,1,0,0x00000057,7,1,-50,333,-187,426,7.9375,no crash
724,0x0ABE2710,0x02963122,0x04B90E5A,1,0,0x00000057,32763,12,-49,1046,177,1070,7.9375,no crash
725,0x0ABE2AF8,0x0296311F,0x04B90E55,1,0,0x0000004F,-32746,32764,-50,-956,909,781,7.9375,no crash
726,0x0ABE2AF8,0x0296311F,0x04B90E55,1,0,0x0000004F,-32753,32760,-40,-1676,856,929,7.9375,no crash
727,0x0ABE2AF8,0x0296311F,0x04B90E55,1,0,0x0000004F,-32753,32766,-42,153,127,887,7.9375,no crash
728,0x0ABE2AF8,0x0296311F,0x04B90E55,1,0,0x0000004F,-32757,32755,-40,700,253,40,7.9375,no crash
729,0x0ABE2AF8,0x0296311F,0x04B90E55,1,0,0x0000004F,32767,0,-40,464,-666,420,7.9375,no crash
730,0x0ABE2AF8,0x0296311F,0x04B90E55,1,0,0x0000004F,32764,4,-47,837,-738,-278,7.9375,no crash
731,0x0ABE2AF8,0x0296311F,0x04B90E55,1,0,0x0000004F,1,7,-49,1114,-155,-563,7.9375,no crash
732,0x0ABE2AF8,0x0296311F,0x04B90E55,1,0,0x0000004F,8,9,-52,902,-493,-415,7.9375,no crash
733,0x0ABE2AF8,0x0296311F,0x04B90E55,1,0,0x0000004F,9,7,-50,262,-562,-443,7.9375,no crash
734,0x0ABE2AF8,0x0296311F,0x04B90E55,1,0,0x0000004F,4,7,-49,-1010,-175,-341,7.9375,no crash
735,0x0ABE2AF8,0x0296311F,0x04B90E55,1,0,0x0000004F,32760,9,-47,-133,-119,-238,7.9375,no crash
736,0x0ABE2EE0,0x0296311A,0x04B90E50,1,0,0x00000046,3,3,-49,235,1071,237,7.9375,no crash
737,0x0ABE2EE0,0x0296311A,0x04B90E50,1,0,0x00000046,-32756,32763,-61,-677,1100,-233,7.9375,no crash
738,0x0ABE2EE0,0x0296311A,0x04B90E50,1,0,0x00000046,16,6,-50,-1193,-43,-1168,7.9375,no crash
739,0x0ABE2EE0,0x0296311A,0x04B90E50,1,0,0x00000046,22,15,-42,943,-766,-736,7.9375,no crash
740,0x0ABE2EE0,0x0296311A,0x04B90E50,1,0,0x00000046,15,19,-49,1961,-1159,-293,8.0,no crash
741,0x0ABE2EE0,0x0296311A,0x04B90E50,1,0,0x00000046,15,15,-45,1685,-351,-699,8.0,no crash
742,0x0ABE2EE0,0x0296311A,0x04B90E50,1,0,0x00000046,16,12,-48,707,253,-1024,8.0,no crash
743,0x0ABE2EE0,0x0296311A,0x04B90E50,1,0,0x00000046,24,16,-56,779,-473,54,7.9375,no crash
744,0x0ABE2EE0,0x0296311A,0x04B90E50,1,0,0x00000046,16,1,-45,-672,852,190,7.9375,no crash
745,0x0ABE2EE0,0x0296311A,0x04B90E50,1,0,0x00000046,23,9,-49,255,-416,815,7.875,no crash
746,0x0ABE32C8,0x02963115,0x04B90E4B,1,0,0x0000003D,31,15,-72,107,1176,941,7.875,no crash
747,0x0ABE32C8,0x02963115,0x04B90E4B,1,0,0x0000003D,-32729,32766,-63,-1263,1565,155,7.875,no crash
748,0x0ABE32C8,0x02963115,0x04B90E4B,1,0,0x0000003D,33,15,-63,-172,709,654,7.875,no crash
749,0x0ABE32C8,0x02963115,0x04B90E4B,1,0,0x0000003D,24,6,-29,990,17,-118,7.875,no crash
750,0x0ABE32C8,0x02963115,0x04B90E4B,1,0,0x0000003D,33,8,-29,2423,15,485,7.875,no crash
751,0x0ABE32C8,0x02963115,0x04B90E4B,1,0,0x0000003D,40,6,-64,-377,401,476,7.875,no crash
752,0x0ABE32C8,0x02963115,0x04B90E4B,1,0,0x0000003D,28,8,-72,-2524,-159,1098,7.875,no crash
753,0x0ABE32C8,0x02963115,0x04B90E4B,1,0,0x0000003D,-32756,32753,-65,-1951,259,264,7.875,no crash
754,0x0ABE32C8,0x02963115,0x04B90E4B,1,0,0x0000003D,-32729,32755,-55,1078,173,252,7.875,no crash
755,0x0ABE36B0,0x02963117,0x04B90E4B,1,0,0x0000003F,-32717,32761,-49,130,-756,-932,7.8125,no crash
756,0x0ABE36B0,0x02963117,0x04B90E4B,1,0,0x0000003F,-32724,32767,-49,1062,-590,-819,7.8125,no crash
757,0x0ABE36B0,0x02963117,0x04B90E4B,1,0,0x0000003F,-32740,32763,-40,-284,472,-831,7.8125,no crash
758,0x0ABE36B0,0x02963117,0x04B90E4B,1,0,0x0000003F,-32753,32764,-45,785,-886,307,7.8125,no crash
759,0x0ABE36B0,0x02963117,0x04B90E4B,1,0,0x0000003F,-32741,32764,-56,-174,-545,817,7.8125,no crash
760,0x0ABE36B0,0x02963117,0x04B90E4B,1,0,0x0000003F,24,7,-71,-2054,-482,1054,7.8125,no crash
761,0x0ABE36B0,0x02963117,0x04B90E4B,1,0,0x0000003F,-32740,32767,-65,-783,1612,943,7.8125,no crash
762,0x0ABE36B0,0x02963117,0x04B90E4B,1,0,0x0000003F,30,15,-42,967,330,1423,7.75,no crash
763,0x0ABE36B0,0x02963117,0x04B90E4B,1,0,0x0000003F,-32746,32767,-36,1636,170,662,7.75,no crash
764,0x0ABE36B0,0x02963117,0x04B90E4B,1,0,0x0000003F,22,6,-34,711,-130,90,7.8125,no crash
765,0x0ABE36B0,0x02963117,0x04B90E4B,1,0,0x0000003F,-32756,32761,-42,670,54,-661,7.8125,no crash
766,0x0ABE3A98,0x02963115,0x04B90E47,1,0,0x0000003C,-32753,32764,-61,43,107,-238,7.8125,no crash
767,0x0ABE3A98,0x02963115,0x04B90E47,1,0,0x0000003C,-32751,32764,-65,-1849,-499,-1390,7.8125,no crash
768,0x0ABE3A98,0x02963115,0x04B90E47,1,0,0x0000003C,36,1,-68,-720,831,-1609,7.8125,no crash
769,0x0ABE3A98,0x02963115,0x04B90E47,1,0,0x0000003C,-32740,32767,-45,1049,-576,-1871,7.75,no crash
770,0x0ABE3A98,0x02963115,0x04B90E47,1,0,0x0000003C,-32733,32766,-29,408,91,-2175,7.75,no crash
771,0x0ABE3A98,0x02963115,0x04B90E47,1,0,0x0000003C,-32735,32767,-34,387,251,-1241,7.75,no crash
772,0x0ABE3A98,0x02963115,0x04B90E47,1,0,0x0000003C,-32733,32766,-41,647,302,-562,7.75,no crash
773,0x0ABE3A98,0x02963115,0x04B90E47,1,0,0x0000003C,23,4,-48,26,5,20,7.75,no crash
774,0x0ABE3A98,0x02963115,0x04B90E47,1,0,0x0000003C,-32746,32761,-58,-152,466,413,7.8125,no crash
775,0x0ABE3E80,0x02963115,0x04B90E43,1,0,0x0000003B,-32751,32759,-74,361,-41,536,7.8125,no crash
776,0x0ABE3E80,0x02963115,0x04B90E43,1,0,0x0000003B,-32728,32760,-61,177,74,229,7.8125,no crash
777,0x0ABE3E80,0x02963115,0x04B90E43,1,0,0x0000003B,43,19,-45,578,120,419,7.8125,no crash
778,0x0ABE3E80,0x02963115,0x04B90E43,1,0,0x0000003B,32,14,-34,1310,-57,-47,7.8125,no crash
779,0x0ABE3E80,0x02963115,0x04B90E43,1,0,0x0000003B,31,7,-40,-10,364,43,7.75,no crash
780,0x0ABE3E80,0x02963115,0x04B90E43,1,0,0x0000003B,14,12,-41,-1414,-42,28,7.75,no crash
781,0x0ABE3E80,0x02963115,0x04B90E43,1,0,0x0000003B,-32746,32767,-68,-768,599,352,7.75,no crash
782,0x0ABE3E80,0x02963115,0x04B90E43,1,0,0x0000003B,-32740,32755,-73,-1791,700,-826,7.75,no crash
783,0x0ABE3E80,0x02963115,0x04B90E43,1,0,0x0000003B,-32714,32760,-89,1354,-14,-573,7.75,no crash
784,0x0ABE3E80,0x02963115,0x04B90E43,1,0,0x0000003B,-32719,32763,-42,241,-505,-1227,7.75,no crash
785,0x0ABE4268,0x02963115,0x04B90E3E,1,0,0x0000003D,-32736,32764,-33,499,-414,-714,7.75,no crash
786,0x0ABE4268,0x02963115,0x04B90E3E,1,0,0x0000003D,28,3,-28,178,-699,-286,7.75,no crash
787,0x0ABE4268,0x02963115,0x04B90E3E,1,0,0x0000003D,24,4,-40,-126,-870,613,7.75,no crash
788,0x0ABE4268,0x02963115,0x04B90E3E,1,0,0x0000003D,-32730,32761,-72,218,84,1180,7.75,no crash
789,0x0ABE4268,0x02963115,0x04B90E3E,1,0,0x0000003D,39,17,-84,-458,-167,1213,7.75,no crash
790,0x0ABE4268,0x02963115,0x04B90E3E,1,0,0x0000003D,30,1,-49,1006,385,1349,7.75,no crash
791,0x0ABE4268,0x02963115,0x04B90E3E,1,0,0x0000003D,44,28,-40,1362,265,1044,7.75,no crash
792,0x0ABE4268,0x02963115,0x04B90E3E,1,0,0x0000003D,33,7,-37,836,867,563,7.75,no crash
793,0x0ABE4268,0x02963115,0x04B90E3E,1,0,0x0000003D,27,7,-22,-134,72,243,7.75,no crash
794,0x0ABE4268,0x02963115,0x04B90E3E,1,0,0x0000003D,23,6,-45,683,-499,529,7.75,no crash
795,0x0ABE4650,0x02963114,0x04B90E3A,1,0,0x0000003D,40,9,-80,-1242,700,383,7.8125,no crash
796,0x0ABE4650,0x02963114,0x04B90E3A,1,0,0x0000003D,-32722,32753,-89,-1667,1941,-675,7.8125,no crash
797,0x0ABE4650,0x02963114,0x04B90E3A,1,0,0x0000003D,28,3,-57,-258,-1754,-298,7.8125,no crash
798,0x0ABE4650,0x02963114,0x04B90E3A,1,0,0x0000003D,-32722,32755,-37,2035,-604,-555,7.75,no crash
799,0x0ABE4650,0x02963114,0x04B90E3A,1,0,0x0000003D,-32724,32764,-26,-62,-813,-197,7.75,no crash
800,0x0ABE4650,0x02963114,0x04B90E3A,1,0,0x0000003D,-32727,32760,-31,-516,-460,126,7.6875,no crash
